time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
152400,0.5946939713240553,0.004554007057706144,0.06516400541672596,0.19042769522628333,0.07549161434941709,0.09279313223253638,0.20228298343852913,0.07473344398324144,0.1787149405971249,0.12713241252320273,0.06939232170432064,0.6810480234846565,0.1935539154685486,0.21342469795177976,0.02112246654254335,0.042378568948784334,0.015442085358436941,0.3232316931258268,0.40274071408536116,0.10752198217186049,0.25124393767400477,0.31438430347476753,0.9439288093143716,0.3220516000552607,0.024121524312079146,0.0169450969038607,0.03684698655627017,0.07464735843188919,0.058052570911662826
152700,0.4220105878259872,0.0036054642378431367,0.05058038112935748,0.15993641303676043,0.033415243278447804,0.08119456010496862,0.18464874663436603,0.06298536107696862,0.15614038031696964,0.10072276333000474,0.027488440844273043,0.5357400905804397,0.12318812855386341,0.1720981850933967,0.01742289415089715,0.03378432159350808,0.01300369316420813,0.2705824082538655,0.29644190667757186,0.08810305420195874,0.1802796307906931,0.2336519495559628,0.7794229538319613,0.26041910507601784,0.02185774493018755,0.022999672651131675,0.03317637650779659,0.06217544273550857,0.04804058978077563
153000,0.3432092647494187,0.0005955654793865506,0.09068041979636376,0.2154499953232829,0.01758017486646679,0.11582743025673636,0.2817540802080245,0.08334321960815316,0.19956180770800103,0.11426266787273676,0.13057466067942158,0.5740186233584623,0.056050368904102754,0.11308601736016755,0.014245189763236965,0.0338187707992077,0.021430347132934457,0.40934314523569526,0.4032455277966349,0.20538195902737044,0.18956380170639875,0.29342187012618126,0.7662799562297522,0.3893460330414342,0.028192309995660025,0.038455807225304284,0.03956476487839211,0.07714064902138063,0.06686083933196585
153300,0.44647553373501836,0.003983413265608249,0.023941590411581615,0.09268500438857075,0.08908970263590987,0.05178431694779562,0.09734812233637058,0.04466351610168573,0.11013907677824619,0.08448471832527815,0.03676844149639891,0.4735132626615908,0.15839433195499453,0.15764591241804737,0.015314934165985505,0.029469535774651945,0.00805292331958185,0.16920791007603952,0.26606548348168246,0.044351107223121744,0.18489341365344103,0.20005516464139106,0.6552523529210106,0.2144050779014961,0.014117583223942631,0.006760948043236681,0.022441781575835762,0.044910070078039155,0.03479576015056551
153600,0.39093108366376583,0.0009059503162305305,0.08798342457073716,0.22288312545445166,0.003888675014515286,0.12154360720295898,0.2904929143862631,0.08618065296041522,0.2062467243257018,0.11849644130542458,0.13265076559083866,0.6105740577754943,0.07610472156168413,0.1323028698825084,0.015320346310652155,0.03537010972479493,0.021726181682687695,0.41422900777315874,0.4394836896689682,0.2035154577693703,0.20425803408657828,0.3156845981697032,0.8118160821593037,0.40511845422538784,0.028825786393817054,0.03737426094228624,0.0406818552105932,0.07986818416022601,0.0693876849450703
153900,0.536868004421521,0.004748726552271876,0.044414483615568656,0.1530557138115327,0.07614441158052898,0.07383752049624803,0.1548924516580925,0.06109513235688979,0.14886191594877118,0.10830324883197306,0.03329671331910333,0.5896524369512761,0.1831804381219655,0.20260542154186822,0.019470131918438938,0.03726514625549271,0.011578046639677098,0.2485892817552724,0.3249523692245546,0.06666987300382488,0.21655583631394393,0.258127329244644,0.8420917544809328,0.25394268424295774,0.020041268751057828,0.012710642881003764,0.03143446748831735,0.06214313030230301,0.04657565697482369
154200,0.328490885036139,0.0006452321885461743,0.10969010038557059,0.26598012832305074,0.0446615035594391,0.14000788013954946,0.3536000813575697,0.09619482529357981,0.23077587703706115,0.12246199028467686,0.10515636318762489,0.6241093981076844,0.0319198482180596,0.14910341613383338,0.016187286581988758,0.036201816096195216,0.024112557029887682,0.47452913152208254,0.45245936375147267,0.21913376135956497,0.18502397847005625,0.3250889857441095,0.8417782347542797,0.4316007847407377,0.03325914783997064,0.04830844258488298,0.04631064448057032,0.0889483575120309,0.07712701476521033
154500,0.3786023488264192,0.001647576281676777,0.08078764685724593,0.22800913933483002,0.012620716028408197,0.11655580054935655,0.2799107826521592,0.08600771907091342,0.2084283218807741,0.11738944938898044,0.10560701344143553,0.609190841150081,0.06982523110765015,0.16373486737424514,0.016816588890499418,0.0360302073780332,0.020633512140243226,0.39723596764525126,0.4154814966449507,0.18775315886077948,0.19705190901186853,0.29326015799795613,0.8571023781299303,0.3907597597786321,0.029536672914204587,0.0394260755728979,0.04196566623595288,0.08099225312416536,0.068204210910217
154800,0.4666763546808994,0.003617383706554733,0.04447991317030642,0.1394288149052869,0.0631996438609761,0.06916051558969372,0.14716861590733998,0.05442315174849455,0.1311309291779139,0.09507780390587328,0.04457927977052378,0.5152445365508171,0.15755606091094165,0.1625270718491052,0.016073658363538357,0.03196366411967233,0.011042333589287523,0.23224784775391072,0.30445959535144596,0.07115753014274873,0.18934254886050894,0.23888335075898937,0.7105294618028921,0.23292328172803423,0.017477797182472443,0.010846873144252811,0.02709607318551832,0.05447712987800202,0.042265165120383585
155100,0.5962244887779136,0.0038356081936186115,0.04628300116899453,0.2102120988814633,0.06342173865240852,0.10439633348467225,0.2194669737422359,0.0799418432978598,0.19364084262723935,0.12370680711013904,0.09829851566787084,0.6859023825983286,0.1883604803791954,0.22832749628469173,0.02058361145999754,0.04040566469225837,0.01697742638045696,0.32308941660523516,0.45346554820216767,0.1337469927206243,0.24946036193337306,0.3275022465123669,0.9877624640731781,0.3494129883242749,0.02611863258092484,0.02199875636238602,0.03941319403215715,0.07845156242299112,0.06248433298819833
155400,0.49347999775346807,0.005141867780928067,0.03256888703396754,0.13298170085993632,0.06552427579802611,0.05617326157130975,0.11276499859000921,0.05054658503004816,0.12653632142822602,0.09707155404135648,0.001605313039689804,0.5287682368982374,0.1746227828472442,0.19933681945794746,0.018715551768863747,0.03458084795185812,0.008558259653376865,0.19488546803001583,0.2608909805500801,0.034738607901253715,0.18867751262077803,0.20994988188432018,0.7788429160025814,0.1972856453424896,0.016981947438026168,0.009127684517331147,0.027407970150228778,0.05296637102882329,0.03765704135132353
155700,0.26958601726986586,0.0003314054229974772,0.0980788937755932,0.1791718177613575,0.012268059661536768,0.11048168731142027,0.2753501257720572,0.07511104176510486,0.1788396115560431,0.10346887759973811,0.129135963020083,0.5094147690319417,0.028664199275112878,0.05688999764458913,0.010994896092675788,0.02961680078079354,0.020549364461544428,0.39736574584031104,0.3741304357837052,0.2000417657028919,0.16813491578727735,0.27416197982536517,0.607534993539133,0.38259228043874316,0.02499576822350491,0.03636814343680328,0.0343397580939282,0.0671034956767329,0.06183776864558155
156000,0.4741793560513088,0.004133220793335113,0.04869054747558721,0.15886784967406697,0.04975769013989151,0.07365476465430021,0.16014860820091315,0.06049662058595828,0.14847197240654708,0.10419303924703627,0.03681648680694849,0.5600309199796243,0.15136037680611025,0.18700870254664181,0.01809974311553475,0.03532702226864615,0.012062119488817302,0.2550760518609607,0.3167830954485922,0.07886911254136919,0.19664311349115593,0.24169698403537154,0.795113505429967,0.2586179372670614,0.02013438662157796,0.01598747805974199,0.030898879549305036,0.060663794576555574,0.046634360716780066
156300,0.519199996649597,0.005445682020763343,0.024680887299666665,0.11443259395994687,0.08975951596432452,0.0515893766050155,0.09683948832434197,0.04751844698120067,0.11823685224994307,0.09434431515227715,0.0006157257836747476,0.5241150714131564,0.19236043909875633,0.20277804020059165,0.01883774542368144,0.034159223496608604,0.007357084592726437,0.1718412081500631,0.25390399403362807,0.019796408997841297,0.1968251746908578,0.2094513949412331,0.7716908256984141,0.18635973935263195,0.015627412461135748,0.005404380175491497,0.0258163518749015,0.05043353745135448,0.035118203660566394
156600,0.5546482625062339,0.005298709828529979,0.03359577604473429,0.14508625900879224,0.08339983394334638,0.06341212452951339,0.12479642589134698,0.056628333740768255,0.13840859959783813,0.10509936669656383,0.025421791166301944,0.5790900313998506,0.1981505002047541,0.21808524807901364,0.01992526150234397,0.0369892248359065,0.009825332153326372,0.21466631481293064,0.3063295587261976,0.04832929351243109,0.21647908968827778,0.24300937175482318,0.8480186287717899,0.22803453086861936,0.01844362837906033,0.00844084358310937,0.029553554210679067,0.05905101752245656,0.04260957032864354
156900,0.5345869651433404,0.004720901140849776,0.02432840794254787,0.12960072085152774,0.08959748686125124,0.05927674415686113,0.1113140254644307,0.05254161755764386,0.1273168669432252,0.09599634318614392,0.040839417248697885,0.535398929335102,0.19508475496857614,0.20158684400982452,0.018096249848582602,0.03358027141263875,0.009199615286519247,0.191832876327247,0.2965632127024449,0.04962195967209482,0.20932983368493296,0.232789513728612,0.7918052615017785,0.21006541696625902,0.016825682226354388,0.006367959455005234,0.02708345550321667,0.05481578382232044,0.039513506769729645
157200,0.3390169061928745,0.0012968613457431388,0.0848351334819526,0.21578210139628595,0.019516267280074828,0.11392967572100332,0.278629991006909,0.08063075881474191,0.19601047055866871,0.11065372977285648,0.08917805927458744,0.5687440407176112,0.056822983293834284,0.1371308815466108,0.015273285854618734,0.033685742195785906,0.019799279111900603,0.3880996567954753,0.3898717298429588,0.17628922002060676,0.17626182886746022,0.28019644617715045,0.7717407177460132,0.36843723201916134,0.02776507180741561,0.03810327985547701,0.03934108114862056,0.0750697474294526,0.06441508684096675
157500,0.4627649234038955,0.0014685753083014674,0.0889225843848962,0.21285787412188029,0.02667050946409688,0.12049652405269029,0.28002992747231303,0.08715662680611302,0.20827870066565168,0.1284553011888363,0.14547135964819802,0.6662621957413606,0.10880112725125457,0.13753011882037214,0.016684867730013764,0.03897331391515024,0.021830674607308254,0.41778900454324486,0.4687141467669633,0.2021528362684606,0.23543297239563543,0.3384070546419409,0.8587840230030324,0.4304504394599533,0.028429587889561958,0.03336424946797223,0.04050835105758921,0.08083390702868343,0.07067421964750764
157800,0.3959663278942003,0.003263823649227504,0.04147828581194091,0.08996135357190838,0.07243849504563826,0.05363187602172559,0.11375191038757748,0.04296661129905033,0.10386612597788059,0.081713943955954,0.030972399643282245,0.4353598443280262,0.13664727426247225,0.11558374737952448,0.013528879921658188,0.027815498477615108,0.008652116449198388,0.1914243492271197,0.23197875547979407,0.049751009118160994,0.16614931809615996,0.1962250085166133,0.5702855701950966,0.1978866639983039,0.013645826389904414,0.007843788512637673,0.021482828669327603,0.04259475050925232,0.03351994235008249
158100,0.38857344065604593,0.00016568368056368854,0.09707003981829843,0.2238115173371682,0.002466615255649174,0.12723795363662305,0.30402201966820286,0.09025881432725669,0.21297806483980963,0.12276714812649203,0.17275415508206038,0.627739120935729,0.06883582295534296,0.11346373260627729,0.01435608145600753,0.03562542482976028,0.02364737110531223,0.44315479839099226,0.4758884246285504,0.23416378280224848,0.21959949639727228,0.33610853525388507,0.7993976088116383,0.4507545165273612,0.029490390007659073,0.038494033119420124,0.04088578231154827,0.08242589987075633,0.07379092775485674
158400,0.2669190665240677,0.0007900782274603557,0.08102792404054782,0.19298865779317964,0.03356138026995126,0.10037091270829279,0.2507789126873021,0.07029089596234428,0.17089795277033204,0.09581736778469008,0.07648461391124783,0.4805365705395701,0.035318281957579245,0.10356574249922801,0.01262094491193011,0.02878179023905858,0.017739255257126274,0.35028406922094746,0.32533839928876773,0.1600040814400714,0.14247558780947855,0.23951636787596442,0.6460733224291388,0.3154714029977441,0.024437524354326,0.03498107825657826,0.034446744969876875,0.06514588421019596,0.056122653321502014
158700,0.3185249425414298,0.00014782715334149543,0.08966701220649043,0.1829684109464793,0.003623590908411245,0.10718303524039641,0.2582826789777499,0.07663823881891574,0.1815903259601015,0.10780306639368575,0.1558512769840803,0.5321301737066904,0.05205575548692565,0.0682606015990217,0.011685925699580935,0.031038297235213008,0.020831242109011328,0.39090175364418656,0.3861899038767902,0.21020026732513486,0.1874124241537345,0.28266466017580427,0.6661338557685212,0.38488064255655274,0.025216149457136794,0.03418643233666785,0.034981131428260426,0.06958349607295133,0.06247521684987589
159000,0.49052164296629996,0.003123236597190271,0.05732624860505098,0.17113411438770498,0.05155675114494329,0.08526210639315934,0.1857384371231987,0.06731517257962594,0.16150828447798915,0.11042491998016857,0.08908733885714071,0.5864924167582046,0.1512295518925555,0.16612786861890783,0.017067289170718425,0.03577336524269015,0.014960268950062527,0.2966080930151307,0.36856649645426387,0.12088812087102951,0.21557169689970124,0.27674184281823955,0.8056647101780996,0.3043317411022173,0.02174575298085557,0.01807912856217797,0.03257968621610274,0.06584645196588923,0.05294888801523001
159300,0.3314893816137072,0.0006892811942833532,0.08826920015259532,0.1864151027950669,0.0034310018189955827,0.10411861180058679,0.25262866740981593,0.07486542222323322,0.17922004317755125,0.1082425530210358,0.12053571004812369,0.5410702979016477,0.06020798743868028,0.09308006768637966,0.013130833679873888,0.03223426568820287,0.01947239564626102,0.37745396370262085,0.3751387751940314,0.18446389486187798,0.18265864437186963,0.2744085121521991,0.6901299600532909,0.36468614520403264,0.024932717056479703,0.03274311856473133,0.03503183585038272,0.06895924197066705,0.06057286568007214
159600,0.41940168518262766,0.00016541930988722697,0.11364454261632773,0.2658157327758701,0.013953454765442075,0.14885149132973652,0.36069982495514097,0.10319259660946756,0.2453016741467664,0.1382504950654635,0.1762683677744974,0.7063939862081909,0.06618692297664097,0.13169171021908,0.01638612209027457,0.04011525091340218,0.02698967553566689,0.5112962360745072,0.5360128323714335,0.2616919372668747,0.23482459232963748,0.378704045067785,0.9028516894827234,0.5036366536095329,0.03421793656045935,0.04632260715385428,0.04746177471004387,0.09406367379543923,0.08427927836804372
