time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,Flow_p227,Flow_p235
207000,0.13849071919452172,0.005720637196773737,0.0782374720885528,0.18584544092344402,0.25486655924257917,0.007022572777387381,0.029150173600044127,0.021115698785301618,0.07526922166650962,0.04284703921316435,0.16120696985754535,2.954406251270388,0.3629127243216317,0.006605308901285412,0.012263886907057042,0.016347160769633717,0.01598219561598313,0.01538977970405142,0.23539704093560232,0.2070608886407328,0.16735688289744388,0.21753893648220668,0.1293314592531516,0.2469108586516242,0.3082663103426455,0.0067257494835928355,0.014161799961840416,0.012858406469248962,0.023860002828669735,0.01694295837004489,3.2541462267027788,4.873923772103728
207300,0.060159643818245456,0.0027424163246223543,0.11610790893610812,0.11331603684950409,0.27123189436766637,0.0349153713371777,0.07473120190277882,0.037799322367710886,0.11548809247840097,0.03263586319607015,0.11911194562878791,4.589446190531568,0.34528616753554786,0.0964764894205814,0.08075002568361356,0.014939918116411377,0.011615127837210082,0.02175159333089738,0.36603333674617744,0.3664096708602571,0.19990544962602996,0.2041289523248082,0.20870013384844555,0.07548367758145957,0.4072556234759759,0.013048378844793262,0.03228915576283953,0.02089973155944591,0.041866049148481466,0.03198692716957652,4.451457147730428,4.975473994248182
207600,0.5753291522682105,0.009413570099653157,0.017019561189002275,0.35777222945727516,0.1979933653605741,0.09917407420905278,0.2634824888892666,0.01925316665541743,0.0244261774882375,0.062466583445683455,0.31160501723077516,1.2528085360250785,0.3656727000384876,0.19807543162261254,0.18019384201276978,0.014106598008993387,0.023772474424220036,0.002764577989644579,0.06722752435589996,0.11468037652210938,0.14100816131777094,0.2333050339064826,0.046871144244555296,0.5741985455355874,0.09241718633384721,0.009074405593409551,0.02880762021850103,0.008805560855883243,0.02308293773823067,0.017972683357349695,0.8789126252086553,3.1772681006637704
207900,0.3933807331864685,0.007760381742976108,0.044185664173596706,0.34575626881952104,0.28912190223142886,0.06035301606777921,0.1686737787386079,0.0029164024458907534,0.0353091210716272,0.06322619847153987,0.31603976941911327,1.3451297617771907,0.4413901687330224,0.09850442943605486,0.10960924087616064,0.016627044692420156,0.02347847959912741,0.013270130975833183,0.12668016448657937,0.09253508491233475,0.222326572455664,0.2797667086478768,0.060724263622894625,0.44297782909990957,0.2818279242657624,0.0010496605802998715,0.006001229642201622,0.002245223895762649,0.00010347839688051863,0.0016549078808694162,1.263359840776214,4.648140342156408
208200,0.11130559798665018,0.0050612099749471895,0.08940082043186948,0.2070907054520319,0.29244599166644747,0.0014629846435880722,0.01814064984353081,0.025426625458692342,0.08749863142893588,0.04491640386285667,0.19367168393254275,3.5743030557394526,0.39353105996533344,0.025159337551642125,0.017286857749205353,0.016410727471360076,0.016461841119344456,0.018481654946427284,0.2767843457004986,0.2758368922406689,0.20593700104456047,0.24107515264822865,0.15708755723822776,0.21655992150078873,0.3712740995243564,0.007917963031019326,0.01830686363056344,0.014140637420652524,0.02680977362183512,0.02122279876282107,3.3916285612882153,4.996201700597693
208500,0.11654486724041391,0.0047661073022666756,0.05050872801337647,0.148045111537499,0.19462300660809007,0.009414949091180347,0.0314045233237934,0.013791538777027768,0.050394646193929304,0.03140174934502227,0.11478716944025535,2.086656756716458,0.26563815130323576,0.002300329155261238,0.009910452786115798,0.012407143459533643,0.011899745927323124,0.009818628088353876,0.15006422446594314,0.13830191793025648,0.1076049686110423,0.16201775960566067,0.08567721720642396,0.1910452851848916,0.2169834016883101,0.00423207125002989,0.00856185321916314,0.008419560329343767,0.015543730785232412,0.010920151708106118,2.2722608396342223,3.4971016965187185
208800,0.35559806928193893,0.006916207605840441,0.09056423892683085,0.323990468091111,0.3473520499837406,0.03393267199976435,0.11126425841319332,0.019617830636967426,0.08171850162818828,0.07077399719369026,0.36029282045597455,2.740145165212798,0.5378181667206618,0.05933521728132263,0.07523245480867047,0.019788922841456724,0.025599571737849658,0.02322113619155175,0.2888168781785083,0.2770224616485635,0.3131512719407681,0.32984445597814727,0.16839513276979545,0.450433344226262,0.4179891820630388,0.00471562998879449,0.006489749207709394,0.011088526562801349,0.02070445973302526,0.015929757337886485,2.721503794088373,5.981867185050688
209100,0.2372634743449069,0.00600932910203511,0.061658031318827966,0.24250967602443296,0.2415834082132946,0.031176244296126754,0.08943286021634833,0.010246480877633246,0.04810455261810631,0.04818515408700108,0.21227344508517376,1.8553914637912925,0.35972119284073045,0.04150499893935233,0.05038483154597628,0.014602338455190988,0.01789759336288199,0.012952742649680715,0.168665662209186,0.12312441848038702,0.17513330863381782,0.22224332422332793,0.08161003966532121,0.30550651687549646,0.2623956889821315,0.0023636383329943556,0.003325827142909077,0.006462079718140501,0.009995715966432783,0.007888030686473257,2.096868220170591,4.396711308738201
209400,0.17538712922205235,0.004622658311220107,0.08550412016398923,0.2543109937541317,0.28431581210850254,0.01576707546722389,0.0555883623016058,0.019287171508963752,0.07374613029539034,0.05053095071412628,0.2484441373184083,2.8139070262593506,0.4024694999757159,0.0043456657543998745,0.03850533665577416,0.014722070474498139,0.01824080581108234,0.01888208144302439,0.2569212133891554,0.23281488575031517,0.2388135610368991,0.24964706695848804,0.13209828028740134,0.2572100744942887,0.36228814089677996,0.00540755555085326,0.012469393044490573,0.010425137803402151,0.018226003145954905,0.01632221329819572,2.538409482742447,4.696590401422398
209700,0.11061495487548001,0.006750627242354312,0.11550931439041534,0.20991786577089044,0.3659391204006113,0.01316775294075967,0.01354111145290915,0.03688792007218922,0.12083635112383462,0.05198652940023152,0.18924625649560767,4.865699154055946,0.48813008484120957,0.045976049922977325,0.06446962377557242,0.022105096695398174,0.01926484177315757,0.022903554410326876,0.3673522896928816,0.3912451459711619,0.22358397819063214,0.29090654459477605,0.23077600271800236,0.2557226088599194,0.46382045483051115,0.011975631648390106,0.0265535375856345,0.02106091473744698,0.04151459026039106,0.03054298350638618,4.882457381124768,6.442218807108624
210000,0.23378391643768737,0.004992815937583828,0.06668253463050888,0.24786360753093106,0.2409735534086721,0.027911270131284027,0.08526430094577364,0.0119785125596934,0.05478887410611577,0.05044972692095229,0.24505835265452447,1.877146960811526,0.37519061124391584,0.03705138501209149,0.06462706173530819,0.013709558709919634,0.01833794964632318,0.015813209595883393,0.19799169833419938,0.1615284316857668,0.21655514158429412,0.22912374357171217,0.09443210460385387,0.30579098597989685,0.29484069401418367,0.002902570003904259,0.005191140518540749,0.0070845182501031445,0.010942566241723739,0.009791501701357674,1.8796290923524894,4.281954156376448
210300,0.27489132601718325,0.0012602102936227766,0.18806378871985174,0.0748489061523685,0.3664811331657276,0.08289277531116568,0.19388880061605107,0.06376523476708229,0.18349948047724496,0.031124555420269928,0.09337704686183912,7.549872925190176,0.42028466092240535,0.21173969336298626,0.17777284087559053,0.01837257194144115,0.010582037205736583,0.03255447506469977,0.5850697023291005,0.6013382151495819,0.2657714184448494,0.24665089285036146,0.3366286664978233,0.08003792574200475,0.6059130532532393,0.02253610241787385,0.05823152198614423,0.0340728474915295,0.07018804159820746,0.054785477233274094,7.139930782501016,6.712184151861563
210600,0.16953643074030111,0.005969532511372222,0.0856712325406832,0.2259073811301846,0.2807321602490802,0.01438225241350466,0.0488363557787892,0.02097296546708094,0.07766214645647551,0.049471257618094455,0.20806398473123267,3.050484128967611,0.40438802673511276,0.0005645402710428016,0.0077073725413399075,0.017097045018090284,0.01827234412202472,0.01736639339811319,0.25262854158085446,0.21932268115076425,0.2052294970755426,0.24576961577449907,0.1308722676081544,0.27885442765565216,0.34366302483731914,0.00635780718158685,0.013520123126497197,0.012363888893155206,0.02259769879267992,0.01701997671992217,3.2447065394814705,5.253059400561024
210900,0.2015460436877845,0.005140157000099066,0.05959525822518685,0.21486898937518362,0.2332813250455814,0.021023012138698505,0.06653979063869997,0.013111069382070184,0.054590635046842806,0.04431925041627238,0.20108169558297817,2.0323919697162083,0.3449098131314088,0.026874022571611533,0.034509369699023296,0.013756702582284674,0.016322775921643995,0.013763469317943589,0.18147271400624732,0.16346917511403092,0.17717589906438747,0.21084467074867064,0.09866190145078235,0.2727676404754007,0.2720818453782954,0.0034721125736467684,0.006292136882443344,0.007821095841059389,0.013261432860751654,0.010562650582031097,2.066406635692572,4.061342340392643
211200,0.12304547814652977,0.004328167513286019,0.07693296604989541,0.18731945773917857,0.252550054752561,0.0028662279707063476,0.022148016782594482,0.021548088657738163,0.07585359243486778,0.04137127461579837,0.1852391259089643,2.89831252816796,0.3534925681600214,0.012057799117002332,0.002096974774318028,0.01424564042203258,0.015059079726704283,0.016819188831071585,0.2440994067841089,0.24439338187858795,0.19249282045546323,0.21443178404406638,0.139565423492229,0.21467300028982805,0.32637701283141496,0.006622835349737954,0.01476705410566126,0.012097083605816294,0.022853815691043167,0.017981886411504888,2.7602781904118685,4.309116906119952
211500,0.05044253225541695,0.003824982799763177,0.14231591923263665,0.21161558293101024,0.3411090413388962,0.018119737064985486,0.02772030281072091,0.03929288597793601,0.12706505507910748,0.05275493301787293,0.2416215340363479,4.76748378103953,0.47250985375369225,0.06890993109583121,0.027787042669686457,0.018260163342226576,0.018639593838720714,0.02811048701004637,0.4338181792377469,0.3984071856802913,0.3038880645389739,0.28543476358785114,0.22986332008353116,0.20245793043156368,0.5000803176647111,0.01287816690945931,0.03073008034610325,0.021502529317729113,0.043005703146569374,0.03308268072059661,4.823135523607383,6.454007562459175
211800,0.3453673726512818,0.006911549815740159,0.04029413041273244,0.2875693687297911,0.2656633201483274,0.045417411902882066,0.13224425772281023,0.005967387012489667,0.03923410107564962,0.05506335337643975,0.27203445086377087,1.4182289265876449,0.3996779344097092,0.0824382382322213,0.07771936143726066,0.015528584446769855,0.020447670427166997,0.012531498452155176,0.12962814389946686,0.12679653974824845,0.1941527217361596,0.25090669742241545,0.0812588729101833,0.3941996277836779,0.26271746311353894,0.00022775787417828042,0.0035329777386081673,0.0038288271653712513,0.004918854088700186,0.004268593620494698,1.2847838054053788,4.094187122938685
212100,0.03946285337161015,0.004360096966266269,0.12240819720859264,0.1755252604018338,0.31166173052938717,0.018305412451844916,0.03187528367961079,0.034780957156201,0.11064588412913423,0.043828885042437093,0.17312013206749555,4.443742457630901,0.41127985007409507,0.06270404720830669,0.049487261074212086,0.017357281902803834,0.015832176082973604,0.02246079877564,0.36551313274055275,0.3511902456175804,0.22375139468502425,0.24759854452631203,0.20931766220915193,0.1620696119122087,0.42579411759647456,0.011393645679042663,0.026816485414165925,0.019119700573128284,0.03828418728362948,0.02921744744304533,4.522049536755288,5.753902006051628
212400,0.0018914920501700294,0.004809416790536147,0.146540861435426,0.20275794104960454,0.39933177974496203,0.032648209600445455,0.062310474055941256,0.04624134873272112,0.1438874080784629,0.049348604108679694,0.20054335993371097,5.989505799486437,0.4987200949031063,0.09985179373096287,0.08924310902063581,0.020947510660768387,0.017772920258167346,0.02782153235923346,0.4558831346509038,0.4954018323193594,0.26917246656110194,0.30193041807014964,0.2780309161448997,0.1424800702805058,0.552526598389889,0.015113330221645072,0.03685718872947774,0.024491231167949934,0.04951850063034158,0.039566818957290195,5.500864003396926,6.626624298969534
212700,0.08420243097866376,0.005431457050107724,0.12142745872173322,0.22525809924608353,0.3466822856913936,0.00962016180266545,0.007926283201754813,0.03435969398024241,0.11386620586690555,0.05104885991011798,0.20684306724221813,4.57224428549431,0.46114531778876255,0.05100295248441,0.0350264632060302,0.019399153616092235,0.018603189457934377,0.023462058508307848,0.36866777284829766,0.34965765228985646,0.24502233722258637,0.27962632328306825,0.20629409907330398,0.2178419585467637,0.4573267796999545,0.01113209447611041,0.02634514907016694,0.019249185933311708,0.03689212473626213,0.02873434171149114,4.516801498897781,6.1598342120571
213000,0.0630181085173902,0.004363534844699757,0.11933807879935898,0.1942249480190057,0.30314105591745744,0.010254714333186143,0.012649749286346434,0.03107530259932645,0.10176224337203621,0.04551101955973991,0.18818451584288454,4.078959340665197,0.408671451479222,0.05011611592644272,0.026977559280510377,0.016586811163399773,0.01641942839554389,0.021711042312020368,0.3460293302591566,0.3213378387273167,0.227507260141806,0.24671038511413457,0.18938580281844253,0.1734612864420697,0.41331209037210925,0.009952901521472768,0.02369132308614752,0.0168754399964115,0.03308067814356974,0.026312264772684557,4.136787007821884,5.593562042748118
213300,0.1762499471218959,0.005620214406867774,0.10475462814108738,0.23688811155444256,0.3313479148605154,0.0026127743252288838,0.027576912837844247,0.029745113844548143,0.10316110358874653,0.055950477628748274,0.25656183221071416,3.8152844186709274,0.47502464932906463,0.012168724344938653,0.0030401484185915706,0.019107161753233015,0.02025584035541783,0.023319022734717976,0.3364262697535949,0.33316350898263636,0.2679099415201307,0.2875151010744119,0.19586570113551005,0.30361965125203483,0.4323564636877748,0.009162963539104396,0.01939223566802184,0.01681982328408793,0.03299373170760589,0.02457162616700259,3.789949227646288,5.874246870866436
213600,0.0931710327382973,0.004889624262929715,0.11164870060751042,0.19178081486902698,0.31773992786480676,0.012392653828172229,0.012518980466417418,0.03398082950637615,0.11152701609477589,0.04847064878378404,0.20534113291633105,4.2237729988151145,0.44040254280751867,0.044175663318149816,0.037638651230288644,0.01843187985029715,0.017532023540979935,0.02314020108738646,0.35657121727955854,0.35932714129933174,0.24361929171713825,0.2632940176737222,0.20848904297012893,0.2303605308318737,0.4336413689494023,0.011037739739634844,0.024868742887335316,0.019112179820282904,0.03808891539408421,0.028317530547262493,4.205679550726493,5.7224052751048795
